game_A,game_B,genre_sama,persen_laku_A,jumlah_pembeli_A,jumlah_pembeli_B,jumlah_beli_keduanya,persen_bundling
7'Scarlet,Sir Eatsalot,Adventure,0.2,10,15,3,30.0
7'Scarlet,Alone With You,Adventure,0.2,10,11,3,30.0
7Th Sector,Scott Pilgrim Contre Le Monde : Le Jeu – Édition Intégrale,Unique,0.22,11,12,3,27.27
7Th Sector,Ghost Giant,"Adventure, Unique",0.22,11,13,3,27.27
8 To Glory - Le Jeu Officiel Du Pbr,Nba 2K24 Édition Kobe Bryant Pour Ps4,Sports,0.16,8,11,3,37.5
8-Bit Adventures 2,Scurge: Hive Ps4 & Ps5,RPG,0.38,19,16,3,15.79
8-Bit Adventures 2,Metro Quester,RPG,0.38,19,15,3,15.79
8-Bit Armies,Endless Deaths,Action,0.16,8,14,3,37.5
9 Lives To Defend,Magic Dungeon Hero: Freedom Or Death,"Fighting, RPG",0.72,36,20,5,13.89
9 Lives To Defend,Mordhau,"Fighting, Indie",0.72,36,47,4,11.11
9 Lives To Defend,Maniac,"Fighting, Indie, Shooter, RPG",0.72,36,27,3,8.33
9 Lives To Defend,Gori: Cuddly Carnage,Indie,0.72,36,62,3,8.33
9 Lives To Defend,Discounty,"Indie, RPG",0.72,36,37,3,8.33
9 Lives To Defend,Police Shootout,"Fighting, Indie, Shooter, RPG",0.72,36,39,3,8.33
9 Lives To Defend,The Legend Of Tianding,"Arcade, Fighting, Indie, RPG",0.72,36,64,3,8.33
9 Lives To Defend,Soulcalibur: Broken Destiny Ps4 & Ps5,Fighting,0.72,36,21,3,8.33
9 Lives To Defend,Mighty Fight Federation,Fighting,0.72,36,26,3,8.33
9 Lives To Defend,Astrea: Six-Sided Oracles,"Indie, RPG",0.72,36,48,3,8.33
9 Lives To Defend,Mortal Kombat 1,Fighting,0.72,36,13,3,8.33
9 Lives To Defend,Kong: Survivor Instinct,"Fighting, Indie, Shooter",0.72,36,38,3,8.33
9 Lives To Defend,Steredenn: Binary Stars,"Arcade, Fighting, Indie, Shooter",0.72,36,29,3,8.33
9 Lives To Defend,Welcome To Paradize,RPG,0.72,36,28,3,8.33
9 Lives To Defend,Nun Of Your Business,"Arcade, Shooter, RPG",0.72,36,12,3,8.33
9 Years Of Shadows,Journey To Foundation,"Adventure, RPG",0.3,15,16,3,20.0
>Start Ai,Legends Aligned: Minis In Conflict,Puzzle,0.24,12,25,3,25.0
A Bibelot: Tiret Sur Will,Out Of Moves,Puzzle,0.46,23,23,3,13.04
A Bibelot: Tiret Sur Will,Corridor Vr,"Indie, Puzzle",0.46,23,12,3,13.04
A Blackout Protocol Report,Y. Village - The Visitors,"Action, Horror",0.44,22,17,3,13.64
A Boy And His Blob,Shakedown: Hawaii,Action,0.58,29,120,4,13.79
A Boy And His Blob,Awesome Summer Minis Bundle,Action,0.58,29,154,4,13.79
A Boy And His Blob,Hohokum,Action,0.58,29,134,3,10.34
A Boy And His Blob,Lego Batman 3: Au-Delà De Gotham,Action,0.58,29,40,3,10.34
A Boy And His Blob,Playstation All-Stars: Battle Royale (Ps Vita),Action,0.58,29,22,3,10.34
A Boy And His Blob,Crash Bandicoot,Action,0.58,29,40,3,10.34
A Boy And His Blob,Brainpipe,Action,0.58,29,161,3,10.34
A Boy And His Blob,Dragon'S Lair,Action,0.58,29,63,3,10.34
A Boy And His Blob,Ultratron,Action,0.58,29,55,3,10.34
A Boy And His Blob,Sos Fantômes Le Jeu Vidéo [Psp],Action,0.58,29,30,3,10.34
A Boy And His Blob,Crash Bandicoot2: Cortex Strikes Back,Action,0.58,29,47,3,10.34
A Boy And His Blob,Crash Bandicoot 3 Warped,Action,0.58,29,47,3,10.34
A Bug'S Life,Kurushi Final,Strategy,1.06,53,103,14,26.42
A Bug'S Life,Star Hammer Tactics,Strategy,1.06,53,73,13,24.53
A Bug'S Life,Floating Cloud God Saves The Pilgrims,Strategy,1.06,53,113,13,24.53
A Bug'S Life,Bloons,Strategy,1.06,53,126,12,22.64
A Bug'S Life,Hotel Mogul,Strategy,1.06,53,125,12,22.64
A Bug'S Life,Constructor,Strategy,1.06,53,157,12,22.64
A Bug'S Life,Sid Meier'S Pirates!,Strategy,1.06,53,160,11,20.75
A Bug'S Life,L.A. Gridlock,Strategy,1.06,53,67,11,20.75
A Bug'S Life,"Egypte, Les Bâtisseurs D'Empires",Strategy,1.06,53,64,10,18.87
A Bug'S Life,Awesome Summer Minis Bundle,"Action, Strategy",1.06,53,154,10,18.87
A Bug'S Life,"What Did I Do To Deserve This, My Lord!? 2 [Psp]",Strategy,1.06,53,45,10,18.87
A Bug'S Life,Zombie Tycoon (Anglais),Strategy,1.06,53,88,10,18.87
A Bug'S Life,Ghost Recon Advanced Warfighter 2 [Psp],Strategy,1.06,53,76,10,18.87
A Bug'S Life,Missile Command,"Action, Strategy",1.06,53,105,10,18.87
A Bug'S Life,Tactics Ogre: Let Us Cling Together,Strategy,1.06,53,81,10,18.87
A Bug'S Life And Monster'S Inc,Buzz!: Master Quiz [Psp],Unknown,0.98,49,57,10,20.41
A Bug'S Life And Monster'S Inc,Robin Hood + Monochrome Racing,Unknown,0.98,49,68,10,20.41
A Bug'S Life And Monster'S Inc,Arcade Essentials + Arcade Evolution,Unknown,0.98,49,46,8,16.33
A Bug'S Life And Monster'S Inc,Super Slammin' Dodgeball,Unknown,0.98,49,53,8,16.33
A Bug'S Life And Monster'S Inc,"Monstres & Cie L,Île De L,Épouvante",Unknown,0.98,49,64,8,16.33
A Bug'S Life And Monster'S Inc,Disney Presente Hercule,Unknown,0.98,49,46,8,16.33
A Bug'S Life And Monster'S Inc,Spectral Vs. Generation [Psp],Unknown,0.98,49,30,7,14.29
A Bug'S Life And Monster'S Inc,Namco Heritage Bundle,Unknown,0.98,49,48,7,14.29
A Bug'S Life And Monster'S Inc,Locoroco 2 (Esn) [Psp],Unknown,0.98,49,39,7,14.29
A Bug'S Life And Monster'S Inc,Patapon 3 Déblocage En Ligne [Psp],Unknown,0.98,49,47,7,14.29
A Bug'S Life And Monster'S Inc,Dynogems + Tehra Dark Warrior,Unknown,0.98,49,58,7,14.29
A Bug'S Life And Monster'S Inc,Streak: Hover Board Racing,Unknown,0.98,49,49,7,14.29
A Bug'S Life And Monster'S Inc,Petz Ma Famille Chiots [Psp],Unknown,0.98,49,35,7,14.29
A Bug'S Life And Monster'S Inc,No Heroes Allowed! [Psp],Unknown,0.98,49,31,7,14.29
A Bug'S Life And Monster'S Inc,Petz Ma Famille Hamster [Psp],Unknown,0.98,49,40,6,12.24
A Castle Full Of Cats,Royal Romances: Power Of The Chosen One Collector'S Edition,"Adventure, Puzzle",0.38,19,19,4,21.05
A Castle Full Of Cats,Candylands Journey,"Adventure, Puzzle",0.38,19,25,3,15.79
A Dream About Parking Lots,Game & Console Supermarket: Business Simulator,"Arcade, Simulator",0.4,20,42,3,15.0
A Dream About Parking Lots,Coral Island,"Adventure, Simulator",0.4,20,25,3,15.0
A Fisherman’S Tale,Hot Stakes Casino - American Roulette Ps4 & Ps5,"Family, Puzzle",0.34,17,27,4,23.53
A Fisherman’S Tale,Perfect,Family,0.34,17,16,3,17.65
A Frog'S Job Ps4 & Ps5,Sokomonster,"Casual, Puzzle",0.52,26,31,4,15.38
A Frog'S Job Ps4 & Ps5,Affected: The Manor - Complete Edition Ps4 & Ps5,Casual,0.52,26,29,4,15.38
A Frog'S Job Ps4 & Ps5,Bratz Rythme & Style,Casual,0.52,26,52,3,11.54
A Frog'S Job Ps4 & Ps5,Puzzle Piecer: The Pattern,Casual,0.52,26,20,3,11.54
A Frog'S Job Ps4 & Ps5,Minos Dungeon,"Casual, Puzzle",0.52,26,29,3,11.54
A Frog'S Job Ps4 & Ps5,Stellar Docks: Deep Space,Puzzle,0.52,26,20,3,11.54
A Hole New World,Brainpipe,Arcade,0.48,24,161,6,25.0
A Hole New World,Awesome Summer Minis Bundle,Arcade,0.48,24,154,5,20.83
A Hole New World,Ice Cream Surfer [Cross-Buy],Arcade,0.48,24,24,4,16.67
A Hole New World,Marvin'S Maze,Arcade,0.48,24,101,4,16.67
A Hole New World,Russian Subway Dogs,Arcade,0.48,24,61,4,16.67
A Hole New World,The Swindle,Arcade,0.48,24,36,4,16.67
A Hole New World,Demon'S Tier+,Arcade,0.48,24,67,4,16.67
A Hole New World,Habroxia 2,Arcade,0.48,24,49,4,16.67
A Hole New World,Motorstorm Rc,Arcade,0.48,24,57,4,16.67
A Hole New World,Super Stardust Delta,Arcade,0.48,24,18,4,16.67
A Hole New World,Pinball Dreams,Arcade,0.48,24,63,3,12.5
A Hole New World,Bloons,Arcade,0.48,24,126,3,12.5
A Hole New World,VelocityUltra,Arcade,0.48,24,54,3,12.5
A Hole New World,Vostok Inc.,Arcade,0.48,24,36,3,12.5
A Hole New World,Hoard,Arcade,0.48,24,213,3,12.5
A Matter Of Principle,Mototrials,"Adventure, Indie",0.56,28,25,3,10.71
A Musical Story,Everhood: Eternity Edition,"Music, Rhythm",1.06,53,56,5,9.43
A Musical Story,Rez Infinite,Music,1.06,53,45,5,9.43
A Musical Story,Rhythm Of The Gods,"Music, Rhythm",1.06,53,27,4,7.55
A Musical Story,Bratz Rythme & Style,"Music, Rhythm",1.06,53,52,4,7.55
A Musical Story,Aaero,"Music, Rhythm",1.06,53,25,4,7.55
A Musical Story,Antro,Music,1.06,53,22,4,7.55
A Musical Story,Pistol Whip Ps4 & Ps5,"Music, Rhythm",1.06,53,45,3,5.66
A Musical Story,Rhythm Sprout,"Music, Rhythm",1.06,53,33,3,5.66
A Musical Story,Back Then,Music,1.06,53,19,3,5.66
A Musical Story,Let'S Sing 2016 : Hits Français,"Music, Rhythm",1.06,53,26,3,5.66
A Musical Story,Moe Waifu H Fantasy Ps4 & Ps5,"Music, Rhythm",1.06,53,40,3,5.66
A Musical Story,Pixeljunk Eden 2,Music,1.06,53,33,3,5.66
A Musical Story,Persona 3: Dancing In Moonlight,"Music, Rhythm",1.06,53,15,3,5.66
A Night On The Farm Ps4 & Ps5,Rewind Or Die,"Adventure, Horror",0.54,27,22,3,11.11
A Plague Tale: Innocence,The Beast Inside,"Action, Adventure",0.2,10,32,3,30.0
A Rite From The Stars: Remaster Edition,Ragnarock,Indie,0.48,24,24,3,12.5
A Rite From The Stars: Remaster Edition,Happy Hotel,"Adventure, Indie, Platform, Puzzle",0.48,24,19,3,12.5
A Rite From The Stars: Remaster Edition,%,Puzzle,0.48,24,29,3,12.5
A Rite From The Stars: Remaster Edition,Jet Kave Adventure,"Adventure, Indie, Platform",0.48,24,17,3,12.5
A Rose In The Twilight,Tomb Raider Chronicles,"Adventure, Puzzle",0.28,14,138,5,35.71
A Rose In The Twilight,Fear Effect 2: Retro Helix,"Adventure, Puzzle",0.28,14,98,4,28.57
A Rose In The Twilight,Nihilumbra,"Adventure, Puzzle",0.28,14,18,4,28.57
A Rose In The Twilight,Castlevania: Symphony Of The Night,Adventure,0.28,14,72,3,21.43
A Rose In The Twilight,Energy Cycle,Puzzle,0.28,14,59,3,21.43
A Rose In The Twilight,Fighting Force 2,Adventure,0.28,14,207,3,21.43
A Rose In The Twilight,Echoshift [Psp],Puzzle,0.28,14,34,3,21.43
A Rose In The Twilight,Re-Loaded,Puzzle,0.28,14,110,3,21.43
A Rose In The Twilight,Karimogi,Puzzle,0.28,14,55,3,21.43
A Rose In The Twilight,Geronimo Stilton 2 Le Jeu Vidéo,Adventure,0.28,14,79,3,21.43
A Rose In The Twilight,Orbit,Puzzle,0.28,14,57,3,21.43
A Rose In The Twilight,Mahjongg Artifacts,Puzzle,0.28,14,59,3,21.43
A Rose In The Twilight,Piyotama,Puzzle,0.28,14,57,3,21.43
A Rose In The Twilight,Jak 3,Adventure,0.28,14,28,3,21.43
A Rose In The Twilight,Crash Bandicoot 3 Warped,Adventure,0.28,14,47,3,21.43
A Space Shooter For 2 Bucks!,Awesome Summer Minis Bundle,"Action, Arcade, Shooter",2.4,120,154,25,20.83
A Space Shooter For 2 Bucks!,Alien Zombie Death,"Action, Arcade, Shooter",2.4,120,92,23,19.17
A Space Shooter For 2 Bucks!,Urbanix,Arcade,2.4,120,111,22,18.33
A Space Shooter For 2 Bucks!,N20,"Action, Arcade, Shooter",2.4,120,100,22,18.33
A Space Shooter For 2 Bucks!,T.N.K. Iii,"Arcade, Shooter",2.4,120,97,22,18.33
A Space Shooter For 2 Bucks!,Heracles Chariot Racing,Arcade,2.4,120,116,21,17.5
A Space Shooter For 2 Bucks!,Atari Anniversary Edition,Arcade,2.4,120,241,20,16.67
A Space Shooter For 2 Bucks!,Brainpipe,"Action, Arcade",2.4,120,161,20,16.67
A Space Shooter For 2 Bucks!,Duael Invaders,"Arcade, Shooter",2.4,120,95,20,16.67
A Space Shooter For 2 Bucks!,Victory Road,"Action, Arcade, Shooter",2.4,120,99,20,16.67
A Space Shooter For 2 Bucks!,Vanguard Ii,"Arcade, Shooter",2.4,120,90,20,16.67
A Space Shooter For 2 Bucks!,Time Soldiers,"Arcade, Shooter",2.4,120,99,20,16.67
A Space Shooter For 2 Bucks!,Speedball 2 Evolution,Arcade,2.4,120,166,19,15.83
A Space Shooter For 2 Bucks!,Bermuda Triangle,"Arcade, Shooter",2.4,120,82,19,15.83
A Space Shooter For 2 Bucks!,Hoard,"Arcade, Shooter",2.4,120,213,18,15.0
A Virus Named Tom,Aqua Panic! [Psp],Puzzle,0.28,14,37,4,28.57
A Virus Named Tom,Revoltin' Youth,Puzzle,0.28,14,52,4,28.57
A Virus Named Tom,Doodle Kingdom,Puzzle,0.28,14,69,4,28.57
A Virus Named Tom,Touch My Katamari,Puzzle,0.28,14,26,4,28.57
A Virus Named Tom,Quell Memento,Puzzle,0.28,14,38,4,28.57
A Virus Named Tom,Energy Balance,Puzzle,0.28,14,73,3,21.43
A Virus Named Tom,Squares,Puzzle,0.28,14,40,3,21.43
A Virus Named Tom,Energy Cycle,Puzzle,0.28,14,59,3,21.43
A Virus Named Tom,Brick Breaker,Puzzle,0.28,14,124,3,21.43
A Virus Named Tom,Farm Frenzy 3,Puzzle,0.28,14,158,3,21.43
A Virus Named Tom,Pic-A-Pix Pieces,Puzzle,0.28,14,77,3,21.43
A Virus Named Tom,Fifty Words By Powgi,Puzzle,0.28,14,76,3,21.43
A Virus Named Tom,Dynogems,Puzzle,0.28,14,91,3,21.43
A Virus Named Tom,Thomas Was Alone,Puzzle,0.28,14,43,3,21.43
A Virus Named Tom,Bloons Td,Puzzle,0.28,14,124,3,21.43
A-Men,Hohokum,Puzzle,1.54,77,134,14,18.18
A-Men,Jet Set Radio,Platform,1.54,77,116,12,15.58
A-Men,Atari Anniversary Edition,"Platform, Quiz, Trivia",1.54,77,241,12,15.58
A-Men,Deathspank: Thongs Of Virtue,Adventure,1.54,77,101,12,15.58
A-Men,Ibb & Obb,"Adventure, Indie, Platform, Puzzle",1.54,77,46,10,12.99
A-Men,Solitaire,Puzzle,1.54,77,130,9,11.69
A-Men,Hard Corps: Uprising,Platform,1.54,77,56,9,11.69
A-Men,Quantum Conundrum,"Adventure, Platform, Puzzle",1.54,77,106,9,11.69
A-Men,Ratchet & Clank: A Crack In Time,"Adventure, Platform",1.54,77,56,9,11.69
A-Men,Final Exam,"Adventure, Indie, Platform",1.54,77,63,9,11.69
A-Men,Brütal Legend,Adventure,1.54,77,75,8,10.39
A-Men,Feisty Feet,Platform,1.54,77,138,8,10.39
A-Men,The Unfinished Swan,Adventure,1.54,77,62,7,9.09
A-Men,Okami Hd,Adventure,1.54,77,50,7,9.09
A-Men,Ms. Germinator,Puzzle,1.54,77,69,7,9.09
A-Men 1+2 Bundle Pack,Numba,Puzzle,0.26,13,129,4,30.77
A-Men 1+2 Bundle Pack,Marvin'S Maze,Puzzle,0.26,13,101,4,30.77
A-Men 1+2 Bundle Pack,Squares,Puzzle,0.26,13,40,3,23.08
A-Men 1+2 Bundle Pack,Attractio,Puzzle,0.26,13,14,3,23.08
A-Men 1+2 Bundle Pack,Z-Run,Action,0.26,13,22,3,23.08
A-Men 1+2 Bundle Pack,Metal Gear Solid - Digital Graphic Novel,"Adventure, Puzzle",0.26,13,111,3,23.08
A-Men 1+2 Bundle Pack,Baseball Riot,Puzzle,0.26,13,31,3,23.08
A-Men 1+2 Bundle Pack,Velocity,Puzzle,0.26,13,108,3,23.08
A-Men 1+2 Bundle Pack,Bodycheck,Action,0.26,13,32,3,23.08
A-Men 1+2 Bundle Pack,Nova-111,"Adventure, Puzzle",0.26,13,71,3,23.08
A-Men 2,Hue,"Adventure, Puzzle",0.26,13,31,5,38.46
A-Men 2,Machinarium,"Adventure, Puzzle",0.26,13,66,4,30.77
A-Men 2,Marvin'S Maze,Puzzle,0.26,13,101,4,30.77
A-Men 2,Bloons Td,Puzzle,0.26,13,124,4,30.77
A-Men 2,Hohokum,"Action, Puzzle",0.26,13,134,3,23.08
A-Men 2,Escape Plan,"Adventure, Puzzle",0.26,13,52,3,23.08
A-Men 2,Revoltin' Youth,"Action, Puzzle",0.26,13,52,3,23.08
A-Men 2,Edge,Puzzle,0.26,13,55,3,23.08
A-Men 2,Bodycheck,Action,0.26,13,32,3,23.08
A-Men 2,Touch My Katamari,"Adventure, Puzzle",0.26,13,26,3,23.08
A-Men 2,Spy Chameleon,"Action, Puzzle",0.26,13,23,3,23.08
A-Men 2,Fat City,Puzzle,0.26,13,10,3,23.08
A-Men 2,A Virus Named Tom,Puzzle,0.26,13,14,3,23.08
A.O.T. Wings Of Freedom,Dead Nation,Action,0.18,9,76,3,33.33
Aabs Animals,Flower,Unique,1.4,70,129,19,27.14
Aabs Animals,Brainpipe,Unique,1.4,70,161,19,27.14
Aabs Animals,The Unfinished Swan,Unique,1.4,70,62,11,15.71
Aabs Animals,Proteus,Unique,1.4,70,52,10,14.29
Aabs Animals,One Eyed Kutkh,Unique,1.4,70,78,10,14.29
Aabs Animals,Flow [Psp],Unique,1.4,70,112,10,14.29
Aabs Animals,Eufloria,Unique,1.4,70,47,9,12.86
Aabs Animals,Journey - Édition Collector,Unique,1.4,70,75,9,12.86
Aabs Animals,Minutes,Unique,1.4,70,51,9,12.86
Aabs Animals,Psych Yourself,Unique,1.4,70,63,9,12.86
Aabs Animals,Mesmerize: Trace,Unique,1.4,70,24,8,11.43
Aabs Animals,Flow,Unique,1.4,70,55,8,11.43
Aabs Animals,Kaleidoscope,Unique,1.4,70,92,8,11.43
Aabs Animals,Littlebigplanet Playstation Vita,Unique,1.4,70,35,8,11.43
Aabs Animals,Tori Emaki,Unique,1.4,70,49,8,11.43
Aaero,A Musical Story,"Music, Rhythm",0.5,25,53,4,16.0
Aaero,Beats Audio,"Music, Rhythm",0.5,25,16,4,16.0
Aaero,Everhood: Eternity Edition,"Music, Rhythm",0.5,25,56,3,12.0
Aaero,Laserlife,"Music, Rhythm",0.5,25,22,3,12.0
Aaero,Beat Saber,"Music, Rhythm",0.5,25,57,3,12.0
Aaero,Bpm: Bullets Per Minute,"Action, Music, Rhythm, Shooter",0.5,25,24,3,12.0
Aaero,Anime Dance-Off – Around The World,"Music, Rhythm",0.5,25,28,3,12.0
Aaero,Chime Sharp,"Music, Rhythm",0.5,25,24,3,12.0
Aaero,Anime Dance-Off – Space Party,"Music, Rhythm",0.5,25,18,3,12.0
Aaero,Persona 3: Dancing In Moonlight,"Music, Rhythm",0.5,25,15,3,12.0
Abiotic Factor,Project 13 Nightwatch,"Indie, Shooter, Simulator",0.52,26,28,4,15.38
Abiotic Factor,Eternal Threads,"Adventure, Indie",0.52,26,26,3,11.54
Abiotic Factor,Workshop Simulator Vr,"Indie, Simulator",0.52,26,15,3,11.54
Above Snakes,Monument Valley 3,"Adventure, Strategy",0.54,27,37,4,14.81
Above Snakes,Eden Survivors,"Adventure, Strategy",0.54,27,20,3,11.11
Above Snakes,Hidden Through Time 2: Myths & Magic,Adventure,0.54,27,24,3,11.11
Absolute Supercars,Ridge Racer Unbounded,Racing,0.46,23,66,7,30.43
Absolute Supercars,Feisty Feet,Racing,0.46,23,138,6,26.09
Absolute Supercars,Mad Riders,Racing,0.46,23,49,5,21.74
Absolute Supercars,Motorcycle Club,Racing,0.46,23,22,5,21.74
Absolute Supercars,Need For Speed Undercover,Racing,0.46,23,54,4,17.39
Absolute Supercars,Grand Theft Auto 3,Racing,0.46,23,43,4,17.39
Absolute Supercars,F1 2011,Racing,0.46,23,77,4,17.39
Absolute Supercars,Zombie Driver Hd,Racing,0.46,23,61,4,17.39
Absolute Supercars,Skydrift,Racing,0.46,23,49,4,17.39
Absolute Supercars,Motogp15 Compact,Racing,0.46,23,14,4,17.39
Absolute Supercars,Jet Rider 2,Racing,0.46,23,70,3,13.04
Absolute Supercars,Motogp 10/11,Racing,0.46,23,58,3,13.04
Absolute Supercars,Pixeljunk Racers: 2Nd Lap,Racing,0.46,23,20,3,13.04
Absolute Supercars,Shakedown: Hawaii,Racing,0.46,23,120,3,13.04
Absolute Supercars,Rugby Challenge 3,Racing,0.46,23,51,3,13.04
Abyss Odyssey,Jet Set Radio,Platform,1.0,50,116,11,22.0
Abyss Odyssey,Quantum Conundrum,"Adventure, Platform",1.0,50,106,9,18.0
Abyss Odyssey,Ratchet & Clank: A Crack In Time,"Adventure, Platform",1.0,50,56,8,16.0
Abyss Odyssey,Zeno Clash 2,Indie,1.0,50,68,7,14.0
Abyss Odyssey,Sanctum 2,Indie,1.0,50,68,7,14.0
Abyss Odyssey,The Wolf Among Us - Episode 1: Faith,Adventure,1.0,50,60,7,14.0
Abyss Odyssey,Uncharted: Drake'S Fortune,"Adventure, Platform",1.0,50,38,7,14.0
Abyss Odyssey,Super Motherload,Adventure,1.0,50,48,7,14.0
Abyss Odyssey,40 Winks,"Adventure, Platform",1.0,50,217,6,12.0
Abyss Odyssey,Jellycar 2,Platform,1.0,50,110,6,12.0
Abyss Odyssey,Feisty Feet,Platform,1.0,50,138,6,12.0
Abyss Odyssey,Shinobi,Platform,1.0,50,54,6,12.0
Abyss Odyssey,Hard Corps: Uprising,Platform,1.0,50,56,6,12.0
Abyss Odyssey,Puppeteer,"Adventure, Platform",1.0,50,38,6,12.0
Abyss Odyssey,I Am Alive,"Adventure, Platform",1.0,50,35,6,12.0
Abyss: Backrooms Pools Horror,Observer: System Redux,Horror,0.36,18,26,3,16.67
Abyss: The Wraiths Of Eden,Decoration Rush,Adventure,0.26,13,17,3,23.08
Aca Neogeo Aero Fighters 3,Horizon Shift '81,"Arcade, Shooter",0.1,5,17,3,60.0
Aca Neogeo Art Of Fighting 3,Bloody Zombies,"Arcade, Fighting",0.26,13,10,3,23.08
Aca Neogeo Art Of Fighting 3,Tiny Pixels Vol. 2 - Stormy Knights Ps4 & Ps5,Fighting,0.26,13,14,3,23.08
Aca Neogeo Big Tournament Golf,Démo Everybody'S Golf Vr,Sports,0.28,14,12,3,21.43
Aca Neogeo Fatal Fury 2,Senko No Ronde 2 Demo,Fighting,0.3,15,10,3,20.0
Aca Neogeo Fatal Fury 2,Soulcalibur Ⅵ,Fighting,0.3,15,12,3,20.0
Aca Neogeo Fatal Fury 3,Darksiders Warmastered Edition,Fighting,0.18,9,9,3,33.33
Aca Neogeo Galaxy Fight: Universal Warriors,Aca Neogeo The King Of Fighters '99,"Arcade, Fighting",0.16,8,17,3,37.5
Aca Neogeo Gururin,Cat Needs Ps4 & Ps5,"Family, Puzzle",0.16,8,45,3,37.5
Aca Neogeo Last Resort,Galak-Z,Shooter,0.18,9,9,3,33.33
Aca Neogeo Puzzled,Cubikolor,Puzzle,0.2,10,10,3,30.0
Aca Neogeo Real Bout Fatal Fury 2,Wrestlequest,Fighting,0.28,14,30,3,21.43
Aca Neogeo Real Bout Fatal Fury 2,Giant Rush,Fighting,0.28,14,13,3,21.43
Aca Neogeo Samurai Shodown,Psycho Dream Ps4 & Ps5,Arcade,0.26,13,35,3,23.08
Aca Neogeo Samurai Shodown,Mighty Fight Federation,Fighting,0.26,13,26,3,23.08
Aca Neogeo Samurai Shodown,Ultimate Marvel Vs. Capcom 3,Fighting,0.26,13,6,3,23.08
Aca Neogeo Samurai Shodown,Pinball Fx2 Vr,Arcade,0.26,13,7,3,23.08
Aca Neogeo Samurai Shodown,Naruto Shippuden: Ultimate Ninja Storm 4 Road To Boruto,Fighting,0.26,13,13,3,23.08
Aca Neogeo Samurai Shodown Ii,Arcade Archives Yie Ar Kung-Fu,"Arcade, Fighting",0.28,14,16,3,21.43
Aca Neogeo Samurai Shodown Iv,Dragon Ball Xenoverse 2 - Deluxe Edition,Fighting,0.32,16,33,3,18.75
Aca Neogeo Samurai Shodown Iv,Tekken2 Ps4 & Ps5,Fighting,0.32,16,24,3,18.75
Aca Neogeo Samurai Shodown Iv,Secret Ponchos,Fighting,0.32,16,11,3,18.75
Aca Neogeo Samurai Shodown Iv,The Last Blade 2,"Arcade, Fighting",0.32,16,39,3,18.75
Aca Neogeo The King Of Fighters '95,Gourmet Warriors (Qubyte Classics),Fighting,0.22,11,13,3,27.27
Aca Neogeo The King Of Fighters '96,Party Hard,"Arcade, Fighting",0.26,13,29,3,23.08
Aca Neogeo The King Of Fighters '99,Aca Neogeo Galaxy Fight: Universal Warriors,"Arcade, Fighting",0.34,17,8,3,17.65
Aca Neogeo The Last Blade,Futbol Break Head To Head - Avatar Full Game Bundle,Arcade,0.18,9,10,3,33.33
Aca Neogeo Waku Waku 7,Fly Punch Boom!,Fighting,0.26,13,30,3,23.08
Aca Neogeo Waku Waku 7,Gourmet Warriors (Qubyte Classics),Fighting,0.26,13,13,3,23.08
Aca2Neogeo The King Of Fighters '98,Nhl 25 Pour Ps5,Unknown,0.2,10,11,3,30.0
Access Denied: Escape Ps4 & Ps5,Dot Connect,Puzzle,0.36,18,14,4,22.22
Access Denied: Escape Ps4 & Ps5,%,Puzzle,0.36,18,29,3,16.67
Accolade Sports Collection (Qubyte Classics),Ea Sports Fc 24 Ps5,Sports,0.44,22,38,3,13.64
Accolade Sports Collection (Qubyte Classics),Don Bradman Cricket,Sports,0.44,22,10,3,13.64
Ace Armstrong / Stellar Attack Bundle,Robin Hood + Monochrome Racing,Unknown,0.92,46,68,9,19.57
Ace Armstrong / Stellar Attack Bundle,Dynogems + Tehra Dark Warrior,Unknown,0.92,46,58,8,17.39
Ace Armstrong / Stellar Attack Bundle,L'Entraîneur 2010 – Express,Unknown,0.92,46,57,8,17.39
Ace Armstrong / Stellar Attack Bundle,Mediatonic Combo!,Unknown,0.92,46,51,7,15.22
Ace Armstrong / Stellar Attack Bundle,Disney Atlantide : L'Empire Perdu,Unknown,0.92,46,42,7,15.22
Ace Armstrong / Stellar Attack Bundle,La Petite Sirène 2,Unknown,0.92,46,46,7,15.22
Ace Armstrong / Stellar Attack Bundle,Arcade Essentials + Arcade Evolution,Unknown,0.92,46,46,6,13.04
Ace Armstrong / Stellar Attack Bundle,I Kill Zombies,Unknown,0.92,46,56,6,13.04
Ace Armstrong / Stellar Attack Bundle,Toy Story 3 [Psp],Unknown,0.92,46,36,6,13.04
Ace Armstrong / Stellar Attack Bundle,Alien Havoc & Bubble Trubble Bundle,Unknown,0.92,46,58,6,13.04
Ace Armstrong / Stellar Attack Bundle,Petz Ma Famille Chiots [Psp],Unknown,0.92,46,35,6,13.04
Ace Armstrong / Stellar Attack Bundle,Petz Ma Famille Hamster [Psp],Unknown,0.92,46,40,5,10.87
Ace Armstrong / Stellar Attack Bundle,Namco Heritage Bundle,Unknown,0.92,46,48,5,10.87
Ace Armstrong / Stellar Attack Bundle,A Bug'S Life And Monster'S Inc,Unknown,0.92,46,49,5,10.87
Ace Armstrong / Stellar Attack Bundle,All-In-One Sports Collection,Unknown,0.92,46,44,5,10.87
Ace Armstrong Vs. The Alien Scumbags!,Alien Zombie Death,"Action, Shooter",1.12,56,92,13,23.21
